"signal" "activity" "subject_id" "average_mean" "average_std_dev"
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 24 -0.658751629152542 -0.638180352881356
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 25 -0.777106026615385 -0.824883302769231
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 26 -0.648099850181818 -0.661829656545455
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 27 -0.699895090784314 -0.724671165490196
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 28 -0.620279797647059 -0.670132120784314
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 29 -0.617340803061225 -0.712846318367347
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 30 -0.718780256769231 -0.774439096769231
"tBodyGyroMag" "LAYING" 1 -0.874759548 -0.81901016976
"tBodyGyroMag" "LAYING" 2 -0.950011569583333 -0.961164053958333
"tBodyGyroMag" "LAYING" 3 -0.951564751451613 -0.954275110967742
"tBodyGyroMag" "LAYING" 4 -0.930236462592593 -0.947031781666667
"tBodyGyroMag" "LAYING" 5 -0.946938300576923 -0.958287921923077
"tBodyGyroMag" "LAYING" 6 -0.908980174736842 -0.920914497017544
"tBodyGyroMag" "LAYING" 7 -0.915793634807692 -0.918662459038462
"tBodyGyroMag" "LAYING" 8 -0.924253348518518 -0.932470764444444
"tBodyGyroMag" "LAYING" 9 -0.9071250998 -0.8985578738
"tBodyGyroMag" "LAYING" 10 -0.937590998793103 -0.927471165517241
"tBodyGyroMag" "LAYING" 11 -0.952523752105263 -0.954713182807018
"tBodyGyroMag" "LAYING" 12 -0.9308405935 -0.935725715833333
"tBodyGyroMag" "LAYING" 13 -0.944303111935484 -0.944687480967742
"tBodyGyroMag" "LAYING" 14 -0.904665418431373 -0.913433185882353
"tBodyGyroMag" "LAYING" 15 -0.944605127222222 -0.924043007638889
"tBodyGyroMag" "LAYING" 16 -0.951777099571429 -0.959020036285714
"tBodyGyroMag" "LAYING" 17 -0.960733121690141 -0.959325498732394
"tBodyGyroMag" "LAYING" 18 -0.980740846769231 -0.980560877846154
"tBodyGyroMag" "LAYING" 19 -0.953263432771084 -0.955906646506024
"tBodyGyroMag" "LAYING" 20 -0.9604473725 -0.962153597941176
"tBodyGyroMag" "LAYING" 21 -0.949278890222222 -0.949289148
"tBodyGyroMag" "LAYING" 22 -0.926616373333333 -0.923911565972222
"tBodyGyroMag" "LAYING" 23 -0.949418000972222 -0.957227585972222
"tBodyGyroMag" "LAYING" 24 -0.953791512638889 -0.957829934722222
"tBodyGyroMag" "LAYING" 25 -0.809688545342466 -0.856017369726027
"tBodyGyroMag" "LAYING" 26 -0.951863594736842 -0.965676821973684
"tBodyGyroMag" "LAYING" 27 -0.966917594459459 -0.971915732837838
"tBodyGyroMag" "LAYING" 28 -0.93710692125 -0.928940913375
"tBodyGyroMag" "LAYING" 29 -0.971923623043478 -0.977040093043478
"tBodyGyroMag" "LAYING" 30 -0.962284921142857 -0.951264441
"tBodyGyroMag" "SITTING" 1 -0.93089249 -0.934531840425532
"tBodyGyroMag" "SITTING" 2 -0.946035087173913 -0.961313624130435
"tBodyGyroMag" "SITTING" 3 -0.919354372307692 -0.925518103807692
"tBodyGyroMag" "SITTING" 4 -0.9260633138 -0.928898293
"tBodyGyroMag" "SITTING" 5 -0.934301646590909 -0.931414810454545
"tBodyGyroMag" "SITTING" 6 -0.932703812181818 -0.921259472727273
"tBodyGyroMag" "SITTING" 7 -0.897870535 -0.898063314375
"tBodyGyroMag" "SITTING" 8 -0.93268224326087 -0.953001632173913
"tBodyGyroMag" "SITTING" 9 -0.9032355368 -0.9066063206
"tBodyGyroMag" "SITTING" 10 -0.944202043703704 -0.963064577592593
"tBodyGyroMag" "SITTING" 11 -0.951884472075472 -0.959964488301887
"tBodyGyroMag" "SITTING" 12 -0.941907240784314 -0.946769241568627
"tBodyGyroMag" "SITTING" 13 -0.951142644081633 -0.963940591428571
"tBodyGyroMag" "SITTING" 14 -0.942756369259259 -0.947081158333333
"tBodyGyroMag" "SITTING" 15 -0.957331628305085 -0.963475074915254
"tBodyGyroMag" "SITTING" 16 -0.946417382463768 -0.937942404637681
"tBodyGyroMag" "SITTING" 17 -0.967177744375 -0.97541025484375
"tBodyGyroMag" "SITTING" 18 -0.977634992105263 -0.981372675614035
"tBodyGyroMag" "SITTING" 19 -0.942229043835616 -0.950491807945205
"tBodyGyroMag" "SITTING" 20 -0.939574435606061 -0.941069909848485
"tBodyGyroMag" "SITTING" 21 -0.964971113764706 -0.971225061647059
"tBodyGyroMag" "SITTING" 22 -0.942077432741935 -0.933268487096774
"tBodyGyroMag" "SITTING" 23 -0.936593426911765 -0.937006097352941
"tBodyGyroMag" "SITTING" 24 -0.964633252352941 -0.969257162647059
"tBodyGyroMag" "SITTING" 25 -0.966568718615385 -0.970639125692308
"tBodyGyroMag" "SITTING" 26 -0.954052945897436 -0.964742022307692
"tBodyGyroMag" "SITTING" 27 -0.963565474 -0.970782132714286
"tBodyGyroMag" "SITTING" 28 -0.955175567083333 -0.951065984027778
"tBodyGyroMag" "SITTING" 29 -0.962377332166667 -0.971578024666667
"tBodyGyroMag" "SITTING" 30 -0.955847323870968 -0.960641288225806
"tBodyGyroMag" "STANDING" 1 -0.976493792830189 -0.978690028679245
"tBodyGyroMag" "STANDING" 2 -0.963466341851852 -0.95394338037037
"tBodyGyroMag" "STANDING" 3 -0.892089349344262 -0.88212522147541
"tBodyGyroMag" "STANDING" 4 -0.900982100535714 -0.885144317678571
"tBodyGyroMag" "STANDING" 5 -0.900671630714286 -0.867041711785714
"tBodyGyroMag" "STANDING" 6 -0.939404744385965 -0.915891572982456
"tBodyGyroMag" "STANDING" 7 -0.943425564528302 -0.918438958867924
"tBodyGyroMag" "STANDING" 8 -0.952848496851852 -0.95322478962963
"tBodyGyroMag" "STANDING" 9 -0.921030223111111 -0.908291403111111
"tBodyGyroMag" "STANDING" 10 -0.929787259772727 -0.920486810227273
"tBodyGyroMag" "STANDING" 11 -0.979978011489362 -0.977071437446808
"tBodyGyroMag" "STANDING" 12 -0.888101372786885 -0.852271618032787
"tBodyGyroMag" "STANDING" 13 -0.95782537245614 -0.944980198421053
"tBodyGyroMag" "STANDING" 14 -0.943530016833333 -0.931426203833333
"tBodyGyroMag" "STANDING" 15 -0.946961381132076 -0.931286778679245
"tBodyGyroMag" "STANDING" 16 -0.972528178205128 -0.964105768461539
"tBodyGyroMag" "STANDING" 17 -0.978184576538462 -0.977680837435897
"tBodyGyroMag" "STANDING" 18 -0.963006793150685 -0.959797118082192
"tBodyGyroMag" "STANDING" 19 -0.94174504109589 -0.937951031506849
"tBodyGyroMag" "STANDING" 20 -0.883675028630137 -0.843683410273973
"tBodyGyroMag" "STANDING" 21 -0.949837151797753 -0.945614401797753
"tBodyGyroMag" "STANDING" 22 -0.931624303968254 -0.900776555555556
"tBodyGyroMag" "STANDING" 23 -0.938430293382353 -0.923796565588235
"tBodyGyroMag" "STANDING" 24 -0.954518594057971 -0.95310477884058
"tBodyGyroMag" "STANDING" 25 -0.967077442837838 -0.959884274324324
"tBodyGyroMag" "STANDING" 26 -0.968673955540541 -0.962653585540541
"tBodyGyroMag" "STANDING" 27 -0.968702956625 -0.965693334
"tBodyGyroMag" "STANDING" 28 -0.894242469620253 -0.876917545696203
"tBodyGyroMag" "STANDING" 29 -0.980657340461539 -0.975358665384615
"tBodyGyroMag" "STANDING" 30 -0.913890564915254 -0.887247636779661
"tBodyGyroMag" "WALKING" 1 -0.160979552536842 -0.186978364526316
"tBodyGyroMag" "WALKING" 2 -0.446549092881356 -0.553019916271186
"tBodyGyroMag" "WALKING" 3 -0.466411754137931 -0.561510683275862
"tBodyGyroMag" "WALKING" 4 -0.49779220106 -0.553116111166667
"tBodyGyroMag" "WALKING" 5 -0.355933083571429 -0.492176823571429
"tBodyGyroMag" "WALKING" 6 -0.281207841122807 -0.36560291677193
"tBodyGyroMag" "WALKING" 7 -0.305959351403509 -0.19828316695614
"tBodyGyroMag" "WALKING" 8 -0.00310243820125 -0.238746703958333
"tBodyGyroMag" "WALKING" 9 -0.294542266826923 -0.489725811538462
"tBodyGyroMag" "WALKING" 10 -0.156458730358491 -0.402025135660377
"tBodyGyroMag" "WALKING" 11 -0.421801673559322 -0.558362783220339
"tBodyGyroMag" "WALKING" 12 -0.35593036512 -0.4132083408
"tBodyGyroMag" "WALKING" 13 -0.218669558421053 -0.253240071964912
"tBodyGyroMag" "WALKING" 14 -0.137208741864407 -0.201401930542373
"tBodyGyroMag" "WALKING" 15 -0.243711124444444 -0.425798469148148
"tBodyGyroMag" "WALKING" 16 -0.485931932745098 -0.665078404313725
"tBodyGyroMag" "WALKING" 17 -0.335009836885246 -0.522494763606557
"tBodyGyroMag" "WALKING" 18 -0.500471147857143 -0.60851009125
"tBodyGyroMag" "WALKING" 19 0.100045071430769 -0.0218463165461538
"tBodyGyroMag" "WALKING" 20 0.0686275147882353 -0.0367853189588235
"tBodyGyroMag" "WALKING" 21 -0.284775644807692 -0.408304434423077
"tBodyGyroMag" "WALKING" 22 -0.210608043717391 -0.390775683913043
"tBodyGyroMag" "WALKING" 23 -0.0120968259523729 0.163346451623729
"tBodyGyroMag" "WALKING" 24 -0.403064156896552 -0.563863212586207
"tBodyGyroMag" "WALKING" 25 -0.394362401351351 -0.489809386081081
"tBodyGyroMag" "WALKING" 26 -0.392092024067797 -0.538329286101695
"tBodyGyroMag" "WALKING" 27 -0.396638753684211 -0.482452355789474
"tBodyGyroMag" "WALKING" 28 -0.310775945814815 -0.460511661296296
"tBodyGyroMag" "WALKING" 29 -0.28057326754717 -0.358814096603774
"tBodyGyroMag" "WALKING" 30 -0.0229640797463077 -0.266845731292308
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 1 -0.0757412543673469 -0.225724368061224
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 2 -0.162188586930426 -0.274844110531915
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 3 -0.215294501244898 -0.245794699346939
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 4 -0.3466062928 -0.3805726254
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 5 -0.218029835319149 -0.360678305253192
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 6 0.0142677821595833 -0.0426276750979167
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 7 -0.18874081887234 -0.259751603446809
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 8 0.0993429744078947 -0.0466291872078947
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 9 -0.168921400633333 -0.322331464761905
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 10 -0.0238468037578947 -0.280382850552632
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 11 -0.19788336026087 -0.339349828493478
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 12 -0.213351510686957 -0.32045862629
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 13 -0.102114480531915 -0.236762631468085
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 14 0.166340011842444 -0.0665144570666667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 15 -0.121686320740476 -0.284249712071429
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 16 -0.309820427234043 -0.422315316808511
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 17 -0.232641763307609 -0.352687281086957
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 18 -0.381022814727273 -0.507995478327273
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 19 0.418004608615385 0.237821231894872
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 20 0.0938419436933333 -0.0305762438706667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 21 -0.184850019535556 -0.388420328666667
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 22 -0.161333309783333 -0.263921983758333
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 23 0.0390915481555556 0.0539972903222222
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 24 -0.304965806363636 -0.3636948774
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 25 -0.216082565601724 -0.38216092137931
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 26 -0.23531462282 -0.296158291686
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 27 -0.164783206536364 -0.307952089840909
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 28 -0.068246324026087 -0.22448414468913
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 29 -0.122968108816667 -0.26740979843125
"tBodyGyroMag" "WALKING_DOWNSTAIRS" 30 -0.095537320533871 -0.208267542032258
"tBodyGyroMag" "WALKING_UPSTAIRS" 1 -0.126735589969811 -0.14861931805283
"tBodyGyroMag" "WALKING_UPSTAIRS" 2 -0.219713472958333 -0.377532167604167
"tBodyGyroMag" "WALKING_UPSTAIRS" 3 -0.347321812220339 -0.408886653186441
"tBodyGyroMag" "WALKING_UPSTAIRS" 4 -0.299779407884615 -0.510974134423077
"tBodyGyroMag" "WALKING_UPSTAIRS" 5 -0.235516929306383 -0.354687870212766
"tBodyGyroMag" "WALKING_UPSTAIRS" 6 -0.12912124415098 -0.199893710196078
"tBodyGyroMag" "WALKING_UPSTAIRS" 7 -0.239099165627451 -0.418144852156863
"tBodyGyroMag" "WALKING_UPSTAIRS" 8 0.166447991 -0.109327923829268
"tBodyGyroMag" "WALKING_UPSTAIRS" 9 -0.0833234490061224 -0.425839761428571
"tBodyGyroMag" "WALKING_UPSTAIRS" 10 0.0438573846851064 -0.113062673542979
"tBodyGyroMag" "WALKING_UPSTAIRS" 11 -0.255048336944444 -0.377909862407407
"tBodyGyroMag" "WALKING_UPSTAIRS" 12 -0.316561585961538 -0.525686949063462
"tBodyGyroMag" "WALKING_UPSTAIRS" 13 -0.237182958116364 -0.415658606181818
"tBodyGyroMag" "WALKING_UPSTAIRS" 14 0.365779419444444 0.299975979851852
"tBodyGyroMag" "WALKING_UPSTAIRS" 15 -0.201217274 -0.288429008639583
"tBodyGyroMag" "WALKING_UPSTAIRS" 16 -0.308260568039216 -0.518189646470588
"tBodyGyroMag" "WALKING_UPSTAIRS" 17 -0.235191249091667 -0.440837260125
"tBodyGyroMag" "WALKING_UPSTAIRS" 18 -0.3691086 -0.528058134137931
"tBodyGyroMag" "WALKING_UPSTAIRS" 19 -0.06161577145 -0.26440144275
"tBodyGyroMag" "WALKING_UPSTAIRS" 20 0.0223302538235294 -0.253929985803922
"tBodyGyroMag" "WALKING_UPSTAIRS" 21 -0.168982721146809 -0.420236002514894
"tBodyGyroMag" "WALKING_UPSTAIRS" 22 -0.1280319236 -0.2025581772
"tBodyGyroMag" "WALKING_UPSTAIRS" 23 -0.156527148792745 -0.366732989313725
"tBodyGyroMag" "WALKING_UPSTAIRS" 24 -0.33443583979661 -0.503929060169492
"tBodyGyroMag" "WALKING_UPSTAIRS" 25 -0.3186346998 -0.387754116158462
"tBodyGyroMag" "WALKING_UPSTAIRS" 26 -0.344427047636364 -0.514032410181818
"tBodyGyroMag" "WALKING_UPSTAIRS" 27 -0.286145719598039 -0.501775426447059
"tBodyGyroMag" "WALKING_UPSTAIRS" 28 -0.263415282690196 -0.476923344705882
"tBodyGyroMag" "WALKING_UPSTAIRS" 29 0.0439627677608163 -0.0800476153673469
"tBodyGyroMag" "WALKING_UPSTAIRS" 30 -0.113608367276923 -0.169293534323077
"tGravityAcc-X" "LAYING" 1 -0.24888179828 -0.8968300184
"tGravityAcc-X" "LAYING" 2 -0.509754238125 -0.959014441458333
"tGravityAcc-X" "LAYING" 3 -0.241758478064516 -0.982512193064516
"tGravityAcc-X" "LAYING" 4 -0.420664662222222 -0.921199965925926
"tGravityAcc-X" "LAYING" 5 -0.483470597692308 -0.945695336153846
"tGravityAcc-X" "LAYING" 6 -0.47670987877193 -0.887746310350877
"tGravityAcc-X" "LAYING" 7 -0.502814250576923 -0.914221270096154
"tGravityAcc-X" "LAYING" 8 -0.405930036111111 -0.918873192333333
"tGravityAcc-X" "LAYING" 9 -0.5802528348 -0.9218210626
"tGravityAcc-X" "LAYING" 10 -0.453069737586207 -0.954531941896552
"tGravityAcc-X" "LAYING" 11 -0.134832031403509 -0.97956560245614
"tGravityAcc-X" "LAYING" 12 -0.3785920653 -0.936458309333333
"tGravityAcc-X" "LAYING" 13 -0.156852206467742 -0.957875244677419
"tGravityAcc-X" "LAYING" 14 -0.145483631627451 -0.862136937254902
"tGravityAcc-X" "LAYING" 15 -0.1719930545 -0.961509742916667
"tGravityAcc-X" "LAYING" 16 -0.206783742242857 -0.963761977857143
"tGravityAcc-X" "LAYING" 17 -0.19913309 -0.961063222394366
"tGravityAcc-X" "LAYING" 18 -0.220600509076923 -0.982715987538462
"tGravityAcc-X" "LAYING" 19 -0.680043155060241 -0.958959611084337
"tGravityAcc-X" "LAYING" 20 -0.472431415573529 -0.928674215147059
"tGravityAcc-X" "LAYING" 21 -0.174349174822222 -0.945905270555556
"tGravityAcc-X" "LAYING" 22 -0.418494577083333 -0.928781249027778
"tGravityAcc-X" "LAYING" 23 -0.391564962777778 -0.947948758194444
"tGravityAcc-X" "LAYING" 24 -0.359292534027778 -0.960412164305556
"tGravityAcc-X" "LAYING" 25 -0.461102531369863 -0.829554947808219
"tGravityAcc-X" "LAYING" 26 -0.621309715263158 -0.944472488552632
"tGravityAcc-X" "LAYING" 27 -0.530434604864865 -0.971183862702703
"tGravityAcc-X" "LAYING" 28 -0.490334541875 -0.970599089375
"tGravityAcc-X" "LAYING" 29 -0.346789842753623 -0.972939889855073
"tGravityAcc-X" "LAYING" 30 -0.344737755285714 -0.979563942714286
"tGravityAcc-X" "SITTING" 1 0.831509933404255 -0.968457145744681
"tGravityAcc-X" "SITTING" 2 0.940477273043478 -0.979988760869565
"tGravityAcc-X" "SITTING" 3 0.901098984615385 -0.957324457884615
"tGravityAcc-X" "SITTING" 4 0.8693030064 -0.9814052948
"tGravityAcc-X" "SITTING" 5 0.880731443863636 -0.983137541590909
"tGravityAcc-X" "SITTING" 6 0.933692934909091 -0.988872369272727
"tGravityAcc-X" "SITTING" 7 0.969147824375 -0.957082433333333
"tGravityAcc-X" "SITTING" 8 0.832453878043478 -0.966757967173913
"tGravityAcc-X" "SITTING" 9 0.9163245106 -0.9552804062
"tGravityAcc-X" "SITTING" 10 0.791887198148148 -0.973128354074074
"tGravityAcc-X" "SITTING" 11 0.871963798301887 -0.988069341132075
"tGravityAcc-X" "SITTING" 12 0.926228975490196 -0.985203642352941
"tGravityAcc-X" "SITTING" 13 0.92557651244898 -0.981379112653061
"tGravityAcc-X" "SITTING" 14 0.939038759814815 -0.976280399444444
"tGravityAcc-X" "SITTING" 15 0.89036426220339 -0.982620883728814
"tGravityAcc-X" "SITTING" 16 0.942457377971014 -0.980158243333333
"tGravityAcc-X" "SITTING" 17 0.94488374765625 -0.99019661703125
"tGravityAcc-X" "SITTING" 18 0.909816469298246 -0.994043771403509
"tGravityAcc-X" "SITTING" 19 0.581371509041096 -0.969355010136986
"tGravityAcc-X" "SITTING" 20 0.924454522424242 -0.985829034393939
"tGravityAcc-X" "SITTING" 21 0.940031368 -0.992936404470588
"tGravityAcc-X" "SITTING" 22 0.839305928709677 -0.972009988709677
"tGravityAcc-X" "SITTING" 23 0.936509242941176 -0.984536722205882
"tGravityAcc-X" "SITTING" 24 0.919637604411765 -0.989660149852941
"tGravityAcc-X" "SITTING" 25 0.865686078153846 -0.988879980615385
"tGravityAcc-X" "SITTING" 26 0.782955611794872 -0.965082925641026
"tGravityAcc-X" "SITTING" 27 0.839464714 -0.982445738
"tGravityAcc-X" "SITTING" 28 0.907331309166667 -0.989132499583333
"tGravityAcc-X" "SITTING" 29 0.891563755166667 -0.984679151833333
"tGravityAcc-X" "SITTING" 30 0.825473836935484 -0.978364712258065
"tGravityAcc-X" "STANDING" 1 0.942952000377358 -0.99376298509434
"tGravityAcc-X" "STANDING" 2 0.896928566851852 -0.986685818703704
"tGravityAcc-X" "STANDING" 3 0.93503077852459 -0.982020428032787
"tGravityAcc-X" "STANDING" 4 0.95619779125 -0.972908355892857
"tGravityAcc-X" "STANDING" 5 0.960188699107143 -0.974088206071429
"tGravityAcc-X" "STANDING" 6 0.945139003859649 -0.985583066842105
"tGravityAcc-X" "STANDING" 7 0.958728687924528 -0.987917503962264
"tGravityAcc-X" "STANDING" 8 0.957669921111111 -0.987690217222222
"tGravityAcc-X" "STANDING" 9 0.961323502222222 -0.989103160444444
"tGravityAcc-X" "STANDING" 10 0.954008785454545 -0.991259485
"tGravityAcc-X" "STANDING" 11 0.956464535957447 -0.994529398085106
"tGravityAcc-X" "STANDING" 12 0.957317821803279 -0.985314210491803
"tGravityAcc-X" "STANDING" 13 0.942695296842105 -0.992232401754386
"tGravityAcc-X" "STANDING" 14 0.875319569 -0.972005366333333
"tGravityAcc-X" "STANDING" 15 0.965528899622642 -0.988432084716981
"tGravityAcc-X" "STANDING" 16 0.941587749358974 -0.985359689871795
"tGravityAcc-X" "STANDING" 17 0.904678547435897 -0.985751365769231
"tGravityAcc-X" "STANDING" 18 0.947573239863014 -0.994270075205479
"tGravityAcc-X" "STANDING" 19 0.944045837534247 -0.992411542465753
"tGravityAcc-X" "STANDING" 20 0.911231752465753 -0.981916942054795
"tGravityAcc-X" "STANDING" 21 0.881213341910112 -0.982906668876405
"tGravityAcc-X" "STANDING" 22 0.954064297619048 -0.992827298253968
"tGravityAcc-X" "STANDING" 23 0.919857125882353 -0.984610385
"tGravityAcc-X" "STANDING" 24 0.96644228 -0.992197591884058
"tGravityAcc-X" "STANDING" 25 0.929794733108108 -0.993148267702703
"tGravityAcc-X" "STANDING" 26 0.965460891621622 -0.992678782162162
"tGravityAcc-X" "STANDING" 27 0.965351492 -0.994012162875
"tGravityAcc-X" "STANDING" 28 0.948514848481013 -0.990059426582279
"tGravityAcc-X" "STANDING" 29 0.974508732 -0.996764227384615
"tGravityAcc-X" "STANDING" 30 0.968556705084746 -0.996420919152542
"tGravityAcc-X" "WALKING" 1 0.935223201473684 -0.976609642526316
"tGravityAcc-X" "WALKING" 2 0.91301733338983 -0.972693201355932
"tGravityAcc-X" "WALKING" 3 0.936506743275862 -0.97777159137931
"tGravityAcc-X" "WALKING" 4 0.963999696833333 -0.983826494833333
"tGravityAcc-X" "WALKING" 5 0.972624959821429 -0.979348381428571
"tGravityAcc-X" "WALKING" 6 0.958067455087719 -0.977779896491228
"tGravityAcc-X" "WALKING" 7 0.932566472280702 -0.979851271403509
"tGravityAcc-X" "WALKING" 8 0.913586347916667 -0.974752050208333
"tGravityAcc-X" "WALKING" 9 0.951867079615385 -0.980971973653846
"tGravityAcc-X" "WALKING" 10 0.963092149811321 -0.974435158113208
"tGravityAcc-X" "WALKING" 11 0.946468451355932 -0.98110101440678
"tGravityAcc-X" "WALKING" 12 0.9668735148 -0.97911312
"tGravityAcc-X" "WALKING" 13 0.910855709298246 -0.97254492245614
"tGravityAcc-X" "WALKING" 14 0.802973961525424 -0.974816884237288
"tGravityAcc-X" "WALKING" 15 0.951524391481481 -0.978397287962963
"tGravityAcc-X" "WALKING" 16 0.925981326078431 -0.982469595490196
"tGravityAcc-X" "WALKING" 17 0.92811236852459 -0.980983351639344
"tGravityAcc-X" "WALKING" 18 0.92386524875 -0.983010882678571
"tGravityAcc-X" "WALKING" 19 0.935222559230769 -0.9698614625
"tGravityAcc-X" "WALKING" 20 0.899965205686274 -0.970327266470588
"tGravityAcc-X" "WALKING" 21 0.862524800961538 -0.969576355384615
"tGravityAcc-X" "WALKING" 22 0.936096410434783 -0.969643448043478
"tGravityAcc-X" "WALKING" 23 0.939809688644068 -0.977230903898305
"tGravityAcc-X" "WALKING" 24 0.95970108137931 -0.983132400344828
"tGravityAcc-X" "WALKING" 25 0.937483114459459 -0.979499263243243
"tGravityAcc-X" "WALKING" 26 0.960647754576271 -0.980055651016949
"tGravityAcc-X" "WALKING" 27 0.944759287368421 -0.979866136842105
"tGravityAcc-X" "WALKING" 28 0.942930275555556 -0.976693902592593
"tGravityAcc-X" "WALKING" 29 0.96237438509434 -0.978253538867925
"tGravityAcc-X" "WALKING" 30 0.965217551076923 -0.979752466923077
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 1 0.931874418979592 -0.950559811632653
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 2 0.861831345531915 -0.940361759574468
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 3 0.939057787755102 -0.950061129591837
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 4 0.947731858666667 -0.955258881333333
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 5 0.956649352553192 -0.950490938510638
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 6 0.928531455208333 -0.9544062675
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 7 0.930623632765957 -0.964875962978723
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 8 0.914023498421053 -0.945766561578947
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 9 0.938417773333333 -0.952141220714286
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 10 0.939807421052632 -0.939267613157895
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 11 0.941746406521739 -0.954497498695652
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 12 0.949861980652174 -0.959504017391304
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 13 0.941875619787234 -0.952643084042553
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 14 0.81629643 -0.919098794
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 15 0.932302200476191 -0.942806478333333
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 16 0.917818427021277 -0.957785118085106
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 17 0.928817578043478 -0.950026242173913
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 18 0.932277478363636 -0.960404874545455
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 19 0.881940855128205 -0.899726139487179
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 20 0.91972663 -0.940458075111111
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 21 0.872683205555556 -0.940194827777778
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 22 0.921820641944444 -0.941242334722222
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 23 0.923711401296296 -0.950790837407407
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 24 0.950883416727273 -0.961845327454545
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 25 0.929627532241379 -0.964470066724138
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 26 0.9467972718 -0.9627219918
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 27 0.931380178636364 -0.946975165
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 28 0.929291680434783 -0.956921542391304
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 29 0.948486215 -0.9417361925
"tGravityAcc-X" "WALKING_DOWNSTAIRS" 30 0.958000491451613 -0.958890388709677
"tGravityAcc-X" "WALKING_UPSTAIRS" 1 0.89335109754717 -0.956367027924528
"tGravityAcc-X" "WALKING_UPSTAIRS" 2 0.790717418541667 -0.934407739791667
"tGravityAcc-X" "WALKING_UPSTAIRS" 3 0.883533436101695 -0.944040819322034
"tGravityAcc-X" "WALKING_UPSTAIRS" 4 0.946264314423077 -0.958495235576923
"tGravityAcc-X" "WALKING_UPSTAIRS" 5 0.936821834893617 -0.95357996893617
"tGravityAcc-X" "WALKING_UPSTAIRS" 6 0.913632241568627 -0.959399425098039
"tGravityAcc-X" "WALKING_UPSTAIRS" 7 0.81874656 -0.932823053333333
"tGravityAcc-X" "WALKING_UPSTAIRS" 8 0.860368718780488 -0.926673287804878
